File Name,Pixels-Y,Pixels-X,Intensity Min,Intensity Max,Intensity Range,Mean Intensity,Median Intensity,Standard Deviation,Variance,Skewness,Kurtosis
C:/Users/Lenovo/Desktop/image_material/03_cropped_images/23_10_2023_01\cropped_image_2023-10-23T05_40_13.85.png,1000,1300,0.0,1.0,1.0,0.3602627058823529,0.33725490196078434,0.13212412132707596,0.017456783436451892,0.8105607107051988,0.5846478641337578
C:/Users/Lenovo/Desktop/image_material/03_cropped_images/23_10_2023_01\cropped_image_2023-10-23T06_10_16.83.png,1000,1300,0.0,1.0,1.0,0.31597977073906486,0.2941176470588236,0.1359008616398371,0.018469044194450147,0.6796772542979657,0.5406561402391858
C:/Users/Lenovo/Desktop/image_material/03_cropped_images/23_10_2023_01\cropped_image_2023-10-23T06_40_19.81.png,1000,1300,0.0,1.0,1.0,0.36829142383107083,0.3490196078431373,0.1428952608011158,0.020419055559418905,0.5611371600738942,0.4431540791684756
